2.697333 21.454 21.011 FM 
2.787781 20.918 20.497 FM 
2.868408 20.845 20.572 FM 
2.953075 21.076 20.690 FM 
3.063546 21.015 20.591 FM 
3.114796 21.059 20.604 FM 
3.123390 21.126 20.629 FM 
3.135732 20.834 20.475 FM 
3.196976 20.803 20.440 FM 
3.230272 20.798 20.419 FM 
3.270625 21.095 20.602 FM 
3.275213 20.813 20.427 FM 
3.325700 20.875 20.462 FM 
3.381349 20.967 20.531 FM 
3.481327 21.071 20.559 FM 
3.496315 21.125 20.591 FM 
3.519086 20.920 20.467 FM 
3.527211 20.897 20.404 FM 
3.529851 20.773 20.309 FM 
3.582429 20.750 20.345 FM 
3.570441 20.954 20.416 FM 
3.597304 21.103 20.594 FM 
3.625812 20.732 20.302 FM 
3.635834 20.868 20.435 FM 
3.684483 20.852 20.452 FM 
3.699645 20.612 20.233 FM 
3.712465 20.532 20.179 FM 
3.731089 20.577 20.247 FM 
3.751222 21.026 20.507 FM 
3.754331 20.843 20.343 FM 
3.788999 20.885 20.427 FM 
3.762858 20.680 20.217 FM 
3.843047 20.894 20.403 FM 
3.850918 20.888 20.383 FM 
3.859453 20.823 20.341 FM 
3.896625 21.048 20.521 FM 
3.925371 20.704 20.175 FM 
3.897448 20.786 20.233 FM 
3.925926 20.790 20.371 FM 
3.929718 20.637 20.277 FM 
3.938124 20.852 20.291 FM 
3.943838 20.698 20.344 FM 
3.975967 20.609 20.222 FM 
4.010561 20.593 20.141 FM 
4.017456 20.687 20.216 FM 
4.056028 20.451 20.046 FM 
4.077410 20.618 20.091 FM 
4.080363 20.672 20.163 FM 
4.053816 20.467 19.967 FM 
4.095525 20.407 20.082 FM 
4.096838 20.767 20.297 FM 
4.097635 20.730 20.222 FM 
4.124370 20.480 20.132 FM 
4.150518 20.585 20.192 FM 
4.164076 21.111 20.440 FM 
4.155621 20.725 20.279 FM 
4.155054 20.724 20.227 FM 
4.186530 20.592 20.186 FM 
4.222512 20.672 20.126 FM 
4.217354 20.515 20.021 FM 
4.226151 20.701 20.272 FM 
4.249428 20.415 20.032 FM 
4.254378 20.796 20.219 FM 
4.319098 20.548 20.159 FM 
4.283221 20.727 20.210 FM 
4.303624 20.561 20.092 FM 
4.358054 20.383 20.015 FM 
4.371045 20.471 20.011 FM 
4.367304 20.623 20.201 FM 
4.431703 20.409 20.035 FM 
4.447816 20.477 20.096 FM 
4.489352 20.435 19.989 FM 
4.527098 20.742 20.271 FM 
4.520288 20.450 20.079 FM 
4.530718 20.426 19.933 FM 
4.537645 20.336 19.915 FM 
4.554897 20.384 19.914 FM 
4.574308 20.571 20.083 FM 
4.570407 20.259 19.823 FM 
4.568045 20.248 19.866 FM 
4.579617 20.320 19.849 FM 
4.600875 20.541 20.079 FM 
4.585081 20.561 20.077 FM 
4.625274 20.422 19.968 FM 
4.650760 20.581 20.121 FM 
4.685938 20.713 20.138 FM 
4.632600 20.542 20.037 FM 
4.681022 20.477 20.006 FM 
4.702394 20.258 19.899 FM 
4.706692 20.682 20.157 FM 
4.757636 20.515 20.025 FM 
4.729345 20.581 20.113 FM 
4.763864 20.632 20.157 FM 
4.778335 20.281 19.887 FM 
4.777877 20.572 20.050 FM 
4.864425 20.507 20.025 FM 
4.872128 20.726 20.111 FM 
4.794106 20.600 20.012 FM 
4.865267 20.528 20.014 FM 
4.893370 20.447 19.968 FM 
4.896082 20.312 19.918 FM 
4.955737 20.464 20.079 FM 
4.956047 20.298 19.798 FM 
4.972845 20.252 19.842 FM 
4.994722 20.613 20.046 FM 
5.013139 20.274 19.823 FM 
5.088707 20.465 19.901 FM 
4.974630 20.221 19.759 FM 
5.123869 20.604 20.091 FM 
5.138957 20.157 19.684 FM 
5.214248 20.312 19.928 FM 
5.240351 20.360 19.896 FM 
5.223869 20.472 20.033 FM 
5.287755 20.188 19.642 FM 
5.299500 20.108 19.678 FM 
5.297800 20.165 19.728 FM 
5.288017 20.352 19.842 FM 
5.346353 20.391 19.913 FM 
5.386592 20.325 19.798 FM 
5.348504 20.328 19.896 FM 
5.364316 20.314 19.791 FM 
5.392600 20.150 19.633 FM 
5.350273 20.367 19.875 FM 
5.419757 20.276 19.785 FM 
5.463642 20.320 19.793 FM 
5.502632 20.373 19.820 FM 
5.504068 20.190 19.786 FM 
5.523847 20.433 19.947 FM 
5.591322 20.308 19.802 FM 
5.614913 20.171 19.782 FM 
5.580163 20.257 19.768 FM 
5.645230 20.073 19.635 FM 
5.643362 20.505 19.819 FM 
5.720667 20.292 19.776 FM 
5.758778 20.406 19.815 FM 
5.677025 20.188 19.722 FM 
5.673610 20.312 19.799 FM 
5.786656 20.149 19.677 FM 
5.849937 19.983 19.550 FM 
5.850644 20.123 19.610 FM 
5.839896 20.260 19.708 FM 
5.898302 20.069 19.538 FM 
5.908368 19.743 19.353 FM 
5.895154 20.194 19.656 FM 
5.865197 20.427 19.877 FM 
5.933189 20.535 19.925 FM 
5.976428 20.297 19.797 FM 
6.075977 20.452 19.842 FM 
5.969289 20.060 19.611 FM 
6.003528 19.889 19.547 FM 
6.011220 20.247 19.710 FM 
5.980589 19.952 19.524 FM 
6.052530 20.086 19.664 FM 
6.121317 20.551 19.902 FM 
6.103346 20.221 19.763 FM 
6.161943 20.057 19.529 FM 
6.176308 20.124 19.621 FM 
6.212211 19.869 19.410 FM 
6.212473 20.288 19.677 FM 
6.255852 20.017 19.575 FM 
6.232709 19.900 19.505 FM 
6.222172 20.054 19.675 FM 
6.301810 19.756 19.376 FM 
6.319762 20.137 19.632 FM 
6.326253 20.098 19.594 FM 
6.338277 20.550 19.843 FM 
6.327179 20.073 19.508 FM 
6.353857 20.323 19.740 FM 
6.388748 20.149 19.664 FM 
6.498545 19.960 19.590 FM 
6.453740 20.034 19.569 FM 
6.439598 19.799 19.325 FM 
6.493928 19.980 19.471 FM 
6.648418 20.013 19.474 FM 
6.598379 19.878 19.442 FM 
6.512468 19.933 19.506 FM 
6.700386 20.018 19.613 FM 
6.651075 19.767 19.344 FM 
6.729979 19.947 19.511 FM 
6.721346 20.090 19.613 FM 
6.827861 20.014 19.612 FM 
6.828509 19.866 19.358 FM 
6.765566 20.104 19.544 FM 
6.973768 19.767 19.399 FM 
6.785948 19.638 19.199 FM 
6.840887 19.918 19.501 FM 
6.858981 20.241 19.660 FM 
6.917847 19.621 19.219 FM 
6.760805 19.819 19.287 FM 
6.891342 20.028 19.518 FM 
7.080969 19.699 19.273 FM 
7.035586 19.703 19.296 FM 
7.010048 20.019 19.513 FM 
7.039952 19.984 19.512 FM 
7.085136 20.035 19.461 FM 
7.102785 20.117 19.512 FM 
7.107779 19.829 19.308 FM 
7.213295 19.938 19.394 FM 
7.179592 19.874 19.472 FM 
7.260003 19.886 19.444 FM 
7.186037 19.700 19.278 FM 
7.250771 19.919 19.320 FM 
7.387086 19.918 19.488 FM 
7.432723 19.732 19.316 FM 
7.406247 19.959 19.454 FM 
7.441172 19.840 19.391 FM 
7.304093 20.023 19.421 FM 
7.469772 19.883 19.381 FM 
7.458670 19.665 19.198 FM 
7.557196 20.191 19.578 FM 
7.595868 20.110 19.371 FM 
7.482392 19.735 19.255 FM 
7.545004 19.659 19.224 FM 
7.700682 19.421 18.991 FM 
7.660551 20.195 19.511 FM 
7.750006 20.197 19.620 FM 
7.749869 19.822 19.385 FM 
7.765552 19.730 19.214 FM 
7.767404 19.922 19.377 FM 
7.778384 19.696 19.202 FM 
7.771729 19.761 19.306 FM 
7.947914 20.010 19.447 FM 
7.790976 19.893 19.306 FM 
7.931969 19.474 18.998 FM 
7.873269 19.741 19.245 FM 
8.266929 19.490 19.018 FM 
8.176023 19.466 19.053 FM 
8.123356 19.677 19.275 FM 
8.115837 19.795 19.255 FM 
8.246386 19.499 19.119 FM 
8.295259 19.665 19.173 FM 
8.324852 19.948 19.368 FM 
8.315727 19.566 18.996 FM 
8.274129 19.620 19.081 FM 
8.351245 19.703 19.234 FM 
8.422765 19.861 19.318 FM 
8.499542 19.930 19.353 FM 
8.424891 19.897 19.294 FM 
8.478266 19.528 19.025 FM 
8.550062 19.748 19.268 FM 
8.714111 19.602 19.089 FM 
8.602256 20.011 19.367 FM 
8.618735 19.774 19.269 FM 
8.608727 19.484 18.941 FM 
8.711681 19.497 19.050 FM 
8.729991 19.809 19.251 FM 
8.811705 19.615 19.101 FM 
8.830552 19.626 19.124 FM 
8.834147 19.498 18.980 FM 
8.890210 19.911 19.225 FM 
9.045526 19.745 19.215 FM 
8.886435 19.552 19.082 FM 
8.889810 19.704 19.243 FM 
9.042315 19.541 19.045 FM 
9.089975 19.498 19.012 FM 
9.134690 19.362 18.920 FM 
9.139592 19.557 19.091 FM 
9.201779 19.493 18.944 FM 
9.179332 19.602 19.063 FM 
9.264224 19.383 18.986 FM 
9.372134 19.768 19.240 FM 
9.295698 19.272 18.856 FM 
9.274078 19.692 19.123 FM 
9.395744 19.386 18.874 FM 
9.376796 19.523 19.048 FM 
9.505113 19.413 18.952 FM 
9.505084 19.708 19.120 FM 
9.552318 19.571 18.984 FM 
9.646186 19.450 18.881 FM 
9.433545 19.373 18.892 FM 
9.473693 19.405 18.988 FM 
9.605712 19.762 19.133 FM 
9.429063 19.448 18.989 FM 
9.658559 19.611 19.065 FM 
9.864499 19.486 18.990 FM 
9.673474 19.574 19.146 FM 
9.799949 19.406 18.843 FM 
9.693505 19.822 19.061 FM 
9.822774 19.502 18.964 FM 
9.964395 19.646 19.006 FM 
10.038541 19.933 19.271 FM 
10.056679 19.206 18.799 FM 
10.097464 19.173 18.789 FM 
10.230623 19.299 18.827 FM 
10.130647 19.489 18.994 FM 
10.290740 19.440 18.864 FM 
10.301024 19.678 19.054 FM 
10.291195 19.685 19.134 FM 
10.511878 19.070 18.641 FM 
10.302690 19.482 18.979 FM 
10.357944 19.524 18.962 FM 
10.431163 19.488 19.024 FM 
10.364731 19.615 19.059 FM 
10.351806 19.377 18.865 FM 
10.498164 19.296 18.789 FM 
10.463475 19.383 18.809 FM 
10.631334 19.674 19.104 FM 
10.584970 19.879 19.226 FM 
10.731068 19.530 18.882 FM 
10.768560 19.123 18.649 FM 
10.849932 19.494 19.028 FM 
10.816195 19.121 18.657 FM 
10.868163 19.437 18.977 FM 
10.644129 19.062 18.547 FM 
10.956028 19.790 19.103 FM 
10.893389 19.910 19.163 FM 
10.949636 19.744 19.143 FM 
10.953605 19.921 19.304 FM 
11.145869 19.392 18.854 FM 
11.136890 19.370 18.778 FM 
10.960361 19.270 18.794 FM 
11.133310 19.114 18.702 FM 
11.217337 19.593 19.039 FM 
11.165380 19.281 18.767 FM 
11.186809 19.335 18.785 FM 
11.731285 19.251 18.773 FM 
11.304513 19.424 18.884 FM 
11.635533 19.379 18.789 FM 
11.627715 19.140 18.571 FM 
11.510893 19.523 18.927 FM 
11.638402 19.449 18.944 FM 
11.729536 19.253 18.688 FM 
11.289157 19.201 18.593 FM 
12.044287 19.297 18.660 FM 
12.319198 19.258 18.629 FM 
12.323417 19.451 18.845 FM 
12.314511 18.835 18.476 FM 
12.351117 19.094 18.471 FM 
11.787453 19.613 19.003 FM 
12.507396 19.046 18.594 FM 
12.559206 19.686 18.986 FM 
12.573586 19.466 18.857 FM 
12.858311 18.901 18.515 FM 
12.778392 18.995 18.636 FM 
12.749586 18.917 18.538 FM 
12.856190 19.285 18.830 FM 
12.899186 18.758 18.357 FM 
12.859153 19.303 18.788 FM 
12.990949 19.124 18.584 FM 
13.032764 19.101 18.527 FM 
13.155997 19.210 18.647 FM 
13.267886 19.229 18.663 FM 
13.566248 19.238 18.505 FM 
13.527324 19.159 18.576 FM 
13.666014 19.265 18.672 FM 
13.584884 19.113 18.575 FM 
13.567111 18.834 18.362 FM 
13.361203 19.096 18.628 FM 
13.842389 19.378 18.772 FM 
13.772890 19.230 18.643 FM 
14.123626 18.892 18.423 FM 
14.422223 19.093 18.457 FM 
14.123791 18.651 18.238 FM 
14.592085 19.254 18.595 FM 
14.903057 19.146 18.549 FM 
14.677036 18.926 18.403 FM 
14.611439 19.026 18.421 FM 
14.653681 19.206 18.529 FM 
14.924754 19.408 18.755 FM 
15.249145 19.252 18.578 FM 
15.376217 18.921 18.324 FM 
15.930637 19.082 18.462 FM 
15.751052 18.904 18.310 FM 
15.910152 18.826 18.277 FM 
16.086523 18.958 18.357 FM 
16.089298 19.037 18.482 FM 
16.598494 18.677 18.229 FM 
16.361408 18.924 18.329 FM 
16.196831 19.049 18.434 FM 
16.560224 19.092 18.478 FM 
16.137832 18.697 18.183 FM 
17.172872 18.764 18.301 FM 
17.417331 18.750 18.161 FM 
16.708088 19.170 18.599 FM 
16.718872 18.851 18.194 FM 
17.605177 18.977 18.267 FM 
18.781969 19.039 18.324 FM 
17.643819 18.177 17.792 FM 
17.716296 18.617 18.072 FM 
18.605237 18.714 18.079 FM 
18.855322 18.815 18.139 FM 
17.843667 19.040 18.499 FM 
18.956824 18.818 18.288 FM 
20.234055 18.511 18.019 FM 
20.198866 18.413 17.852 FM 
20.096634 18.339 17.801 FM 
20.197461 18.616 18.040 FM 
21.817063 18.864 18.163 FM 
21.736528 18.594 18.002 FM 
21.971148 18.646 18.001 FM 
22.394241 18.140 17.657 FM 
22.233089 18.335 17.881 FM 
22.199501 18.298 17.830 FM 
22.674270 18.242 17.875 FM 
23.180233 18.386 17.887 FM 
25.381092 18.377 17.863 FM 
23.288087 18.806 18.170 FM 
27.510184 18.585 17.923 FM 
26.429404 18.257 17.662 FM 
26.539340 18.359 17.663 FM 
27.888057 18.359 17.734 FM 
28.802572 18.476 17.779 FM 
28.677158 18.456 17.829 FM 
30.950724 18.022 17.419 FM 
31.517755 18.052 17.442 FM 
32.168750 17.953 17.333 FM 
33.583048 18.204 17.572 FM 
35.902575 17.785 17.192 FM 
36.831917 18.196 17.406 FM 
42.146768 17.910 17.162 FM 
43.471737 17.520 16.919 FM 
76.555568 16.760 16.101 FM 
43.433185 17.519 16.867 FM 
55.938458 17.731 17.015 FM 
74.097149 16.784 16.222 FM 
4.029295 20.870 20.377 FM 
3.281881 21.086 20.592 FM 
3.577100 20.895 20.508 FM 
3.062798 21.010 20.585 FM 
3.087994 21.075 20.639 FM 
3.124018 21.235 20.758 FM 
3.226318 20.563 20.020 FM 
3.356651 20.597 20.275 FM 
3.449790 20.863 20.427 FM 
3.532512 20.570 19.973 FM 
3.820194 20.321 19.639 FM 
3.927768 21.040 20.402 FM 
