oid,mjd,mag,magerr,catflags,filtercode,ra,dec
722214100004728,58198.3931944,20.1518593,0.126485273,0,zr,245.5280412,43.7769031
722214100004728,58198.3990741,20.07061,0.119070888,0,zr,245.5281921,43.7768933
722214100004728,58198.4336806,20.0641403,0.118496008,0,zr,245.5281146,43.7768551
722214100004728,58198.4522569,20.0633087,0.11842224,0,zr,245.5281594,43.7768961
722214100004728,58198.4684722,20.0917816,0.120968401,0,zr,245.5281312,43.7769059
722214100004728,58198.4843287,20.0241241,0.114990175,0,zr,245.5281631,43.7769105
722214100004728,58216.3596296,20.0504551,0.117287248,0,zr,245.5280513,43.7768978
722214100004728,58216.3605787,20.1181221,0.123363145,0,zr,245.5280446,43.7768334
722214100004728,58216.3615278,20.1308441,0.124533221,0,zr,245.5281469,43.776891
722214100004728,58216.3764583,20.1900578,0.130093783,0,zr,245.5282668,43.7768598
722214100004728,58216.3994329,19.8634415,0.101786569,0,zr,245.5282214,43.7768478
722214100004728,58217.3862153,20.0481529,0.117084801,32768,zr,245.5280501,43.7768691
722214100004728,58217.4067245,19.9556046,0.10918919,0,zr,245.528164,43.7768792
722214100004728,58217.4408796,20.025404,0.115100771,0,zr,245.5282362,43.7768221
722214100004728,58217.4653819,20.0516682,0.117393814,0,zr,245.5282148,43.7768336
722214100004728,58217.4663542,19.9140263,0.105793022,0,zr,245.5281472,43.7768425
722214100004728,58217.4809375,20.048418,0.117108069,0,zr,245.5281829,43.7769471
722214100004728,58218.339838,20.2075996,0.131777138,0,zr,245.5281289,43.7769059
722214100004728,58218.3626505,19.8029175,0.0971714333,0,zr,245.5281531,43.776892
722214100004728,58218.3866204,20.0441017,0.11672949,0,zr,245.5281746,43.7769423
722214100004728,58218.4139236,20.0250816,0.115072913,0,zr,245.528132,43.7768673
722214100004728,58218.4148843,20.0043945,0.113293536,0,zr,245.528064,43.7769003
722214100004728,58218.4342245,20.0967064,0.121413365,0,zr,245.5281536,43.7769044
722214100004728,58218.4575,20.1674004,0.127943948,0,zr,245.5279126,43.7768623
722214100004728,58218.4584144,20.1450901,0.125853762,0,zr,245.5281771,43.7768991
722214100004728,58218.4608102,20.216423,0.132629976,0,zr,245.5281677,43.7769202
722214100004728,58219.3646296,19.9839401,0.111557141,0,zr,245.5281317,43.7769074
722214100004728,58219.3865856,19.9018631,0.104817167,0,zr,245.5281434,43.7768667
722214100004728,58219.3875463,20.098629,0.121587314,0,zr,245.5280398,43.7768891
722214100004728,58219.3898843,20.1777744,0.128924862,0,zr,245.5279398,43.7769166
722214100004728,58219.4145949,19.8377037,0.0998003334,0,zr,245.5281617,43.7769144
722214100004728,58219.4561458,20.1186733,0.123413607,0,zr,245.5282451,43.7769121
722214100004728,58219.4570602,19.9183788,0.10614416,0,zr,245.5282495,43.776874
722214100004728,58219.4579745,19.9195671,0.10624022,0,zr,245.5279887,43.7769411
722214100004728,58219.4757639,19.858078,0.101369694,0,zr,245.52812,43.7769029
722214100004728,58222.3778935,20.08531,0.12038587,0,zr,245.5281385,43.7769192
722214100004728,58222.3788426,19.9610329,0.109639414,0,zr,245.528074,43.7768322
722214100004728,58222.4014005,19.9539318,0.109050669,0,zr,245.5280302,43.7768312
