oid,mjd,mag,magerr,catflags,filtercode,ra,dec
722314100005916,59093.265706,19.5989056,0.100475989,0,zi,245.5282223,43.7768388
722314100005916,59094.2374653,19.8267555,0.118754849,0,zi,245.5280706,43.7769731
722314100005916,59094.266794,19.6155071,0.101724401,0,zi,245.5282238,43.7768648
722314100005916,59095.2482755,19.587883,0.099654302,0,zi,245.5282131,43.7769157
722314100005916,59096.2684722,19.5862255,0.099531278,0,zi,245.5281172,43.7767643
722314100005916,59097.2229514,19.5363712,0.0958913192,0,zi,245.5281011,43.7768599
722314100005916,59098.2679398,19.7405758,0.111552417,0,zi,245.5282292,43.7769802
722314100005916,59099.2401968,19.785984,0.115304254,0,zi,245.5282596,43.7768546
722314100005916,59106.1541088,19.7424278,0.111703575,0,zi,245.528251,43.7768231
722314100005916,59107.2037153,19.4855995,0.0923056081,0,zi,245.5281943,43.776829
722314100005916,59107.246331,19.5757923,0.0987597406,0,zi,245.5282493,43.7768775
722314100005916,59109.1195949,19.6170635,0.10184215,0,zi,245.528231,43.7768493
722314100005916,59109.1306829,19.6573658,0.104930691,0,zi,245.5281133,43.7768391
722314100005916,59110.1760532,19.7455177,0.111956067,0,zi,245.5281292,43.776841
722314100005916,59110.2294097,19.5031624,0.093532227,0,zi,245.5280697,43.7768788
722314100005916,59111.1734838,19.7172489,0.109662883,0,zi,245.5281256,43.7768125
722314100005916,59111.1981366,19.7631779,0.113407761,0,zi,245.5281909,43.7769263
722314100005916,59112.2203588,19.6432056,0.103836641,0,zi,245.5281246,43.7768642
722314100005916,59112.2448148,19.6969681,0.108041152,0,zi,245.528142,43.776931
722314100005916,59115.119537,19.5069141,0.0937961265,0,zi,245.5281057,43.7769145
722314100005916,59115.1774537,19.6662579,0.105622545,0,zi,245.5281759,43.7768627
722314100005916,59117.1525463,19.7253075,0.11031273,0,zi,245.5281659,43.7768746
722314100005916,59117.1835069,19.633091,0.103061125,0,zi,245.5281559,43.7768662
722314100005916,59119.120544,19.6849232,0.107087202,0,zi,245.5281472,43.7768522
722314100005916,59119.1360532,19.6380463,0.103440411,0,zi,245.5281324,43.7768549
722314100005916,59129.1549421,19.4051628,0.086872384,32768,zi,245.5281082,43.776891
722314100005916,59218.5541898,19.6744843,0.106266014,0,zi,245.5280996,43.7768725
722314100005916,59250.5108333,19.8261833,0.118705884,0,zi,245.5280944,43.7768919
