oid,mjd,mag,magerr,catflags,filtercode,ra,dec
550315300004462,58302.461412,20.3579826,0.176050872,0,zi,359.9129883,21.4857297
550315300004462,58307.4360995,20.1513367,0.160159782,0,zi,359.9131403,21.485478
550315300004462,58312.389919,20.4542637,0.182215571,0,zi,359.9128643,21.4855326
550315300004462,58319.4840509,20.3085613,0.1725135,0,zi,359.9129939,21.4857509
550315300004462,58337.4620718,20.2175732,0.165525019,0,zi,359.912926,21.4856548
550315300004462,58342.3833333,20.2096672,0.164894789,0,zi,359.9129147,21.4857012
550315300004462,58347.3831134,20.302721,0.172082037,0,zi,359.9129291,21.4857013
550315300004462,58351.3466782,20.0269146,0.149729103,0,zi,359.9129172,21.4857207
550315300004462,58362.2962037,20.0473595,0.15146181,0,zi,359.913068,21.4857571
550315300004462,58369.3536343,20.261219,0.168943316,0,zi,359.9128537,21.4857569
550315300004462,58373.35,20.3754749,0.177248478,0,zi,359.9128528,21.4857343
550315300004462,58374.295787,20.2464752,0.167800844,0,zi,359.9128309,21.4856375
550315300004462,58377.3319213,20.1348648,0.158799961,0,zi,359.9128966,21.4856909
550315300004462,58378.3572338,20.2277088,0.166328281,0,zi,359.9128841,21.4856819
550315300004462,58382.2826157,19.861454,0.135685727,0,zi,359.9129831,21.4856932
550315300004462,58400.232419,19.994751,0.146996379,0,zi,359.9129515,21.4856493
550315300004462,58423.2577778,20.4360275,0.181134269,0,zi,359.9129879,21.4857046
550315300004462,58666.4493634,20.2872276,0.170924485,0,zi,359.9128656,21.485694
550315300004462,58670.4081019,20.1880684,0.163158044,0,zi,359.912943,21.4857624
550315300004462,58676.4537153,20.0466061,0.151398018,0,zi,359.9129164,21.485643
550315300004462,58676.4546181,20.7083263,0.200808167,0,zi,359.912923,21.4856174
550315300004462,58691.3412731,20.4214897,0.180241197,0,zi,359.9129488,21.485698
550315300004462,58697.4404977,20.412096,0.179650113,0,zi,359.9129444,21.4857385
550315300004462,58699.4147801,20.2095623,0.164886415,0,zi,359.9129352,21.4857526
550315300004462,58701.4261458,20.3225784,0.173538163,0,zi,359.9129405,21.485758
550315300004462,58701.4312269,20.3951492,0.178557366,0,zi,359.9129068,21.4856845
550315300004462,58705.4228472,20.2266426,0.166244075,0,zi,359.913,21.485724
550315300004462,58732.3319329,20.2354813,0.166940585,0,zi,359.9130046,21.4857045
550315300004462,58747.3401852,20.2880402,0.170985639,0,zi,359.9129128,21.4856706
550315300004462,58751.3395949,20.3618851,0.176320702,0,zi,359.9129361,21.4856751
550315300004462,58757.3426042,20.0292625,0.149928361,0,zi,359.9129734,21.4856367
550315300004462,58765.3203472,19.8574009,0.135344267,0,zi,359.9129656,21.4856569
550315300004462,59172.1714815,19.784132,0.129218876,0,zi,359.9130058,21.4857416
550315300004462,59200.1350926,20.2150326,0.165322751,0,zi,359.9127915,21.4857832
550315300004462,59203.1409028,20.0675125,0.153164804,0,zi,359.9128323,21.4854717
550315300004462,59211.1801389,19.9249229,0.141057849,0,zi,359.9129094,21.485717
550315300004462,59219.1623148,20.0565376,0.15223816,0,zi,359.9130385,21.4857364
550315300004462,59223.1924074,19.9420738,0.142515272,0,zi,359.9130497,21.4856782
550315300004462,59379.4509144,20.4169636,0.179957613,0,zi,359.9129009,21.4857068
550315300004462,59385.4519213,19.9161186,0.140310332,0,zi,359.9131021,21.4855649
550315300004462,59403.4623958,20.0102024,0.148309886,0,zi,359.9129748,21.4857204
550315300004462,59405.4065278,20.1102753,0.156754866,0,zi,359.9130456,21.4856607
550315300004462,59407.4106366,20.0759392,0.153874964,0,zi,359.9130222,21.4856758
550315300004462,59408.4082176,20.1045074,0.156272918,0,zi,359.9129892,21.4856636
550315300004462,59411.4367014,20.0918064,0.155209005,0,zi,359.9129975,21.4857241
550315300004462,59423.4652662,19.4880371,0.105893247,0,zi,359.9131177,21.4856399
550315300004462,59427.413669,20.0924969,0.155266806,0,zi,359.912993,21.4857234
550315300004462,59429.3386806,20.6711426,0.197927594,0,zi,359.9130521,21.4857029
550315300004462,59430.4502778,20.182745,0.162726775,0,zi,359.9130696,21.4856679
550315300004462,59434.4062384,20.2364101,0.1670136,0,zi,359.9129695,21.4857017
550315300004462,59435.4484028,20.0124969,0.148504958,0,zi,359.9130119,21.4857666
550315300004462,59436.4013889,20.0496731,0.15165773,0,zi,359.9129646,21.4857391
550315300004462,59446.3312384,19.9836884,0.146055371,0,zi,359.9129272,21.4857106
550315300004462,59453.4004398,20.2055626,0.164566338,0,zi,359.9130304,21.4856634
550315300004462,59454.4656366,20.0071754,0.148052767,0,zi,359.9129157,21.485714
550315300004462,59458.3260417,20.1494598,0.160005301,0,zi,359.912941,21.4857263
550315300004462,59459.410625,20.1756287,0.162148431,0,zi,359.9129992,21.4856284
550315300004462,59460.4902546,20.3524437,0.175665408,0,zi,359.9128907,21.4857918
550315300004462,59461.338669,20.1743221,0.162042037,0,zi,359.9129619,21.4857433
550315300004462,59462.441088,20.1926575,0.16352886,0,zi,359.9129705,21.4857044
1596307300001128,58369.3531829,20.066885,0.126536265,0,zi,359.9129124,21.4857239
1596307300001128,58373.3486343,20.2063904,0.137231618,0,zi,359.9128861,21.4856382
1596307300001128,58375.33375,20.044817,0.124848515,0,zi,359.9129742,21.4857052
1596307300001128,58377.3323843,19.9573517,0.118215591,0,zi,359.9130061,21.4856974
1596307300001128,58424.2246296,20.0743217,0.127105847,32768,zi,359.9129034,21.4857464
1596307300001128,58676.4541667,20.2926121,0.143748656,0,zi,359.9129556,21.485639
1596307300001128,58699.4143287,20.2859097,0.143247753,0,zi,359.91299,21.485743
1596307300001128,58701.4316782,20.3542004,0.148283005,0,zi,359.9129376,21.4856796
1596307300001128,58747.3838079,20.1364784,0.131875545,0,zi,359.9129131,21.4856987
1596307300001128,58751.3679282,20.21315,0.137747198,0,zi,359.9129719,21.485665
1596307300001128,58757.3680324,20.351511,0.148087919,0,zi,359.913038,21.4857489
